Оюутны_хувийн_дугаар,Санал_1_өгсөн_хөтөлбөрийн_дугаар,Санал_2_өгсөн_хөтөлбөрийн_нэр,Санал_3_өгсөн_хөтөлбөрийн_нэр,Санал_4_өгсөн_хөтөлбөрийн_нэр,Баталгаажуулсан_Хөтөлбөрийн_дугаар,Баталгаажуулсан_Хөтөлбөрийн_нэр
cad0a3a701cc44dbff1397b9313eb778,Улс төр судлал,Геологи,Математик,Геофизик,27e0391e1fa7deca43180700e24dadb3,Математик
b937047776fa9df4ed6617bfb01844f5,"Гадаад хэл, орон судлал (Америк)",Социологи,Сэтгэл судлал,Улс төр судлал,6f1b5ccc22ec3298fe0a11530c3c9690,"Гадаад хэл, орон судлал (Америк)"
27da4d0e28148fec1a149b7e0c1428c3,Сэтгэл судлал,Нийгмийн ажил,Аялал жуулчлал,Гадаад хэлний орчуулга (Англи),f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
38912212fea21b3e3a8defa954a96de5,"Гадаад хэл, орон судлал (Япон)",Аялал жуулчлал,"Гадаад хэл, орон судлал (Солонгос)",Сэтгүүл зүй,bc4e5e14592fee0d5982cfc8ece31646,"Гадаад хэл, орон судлал (Япон)"
30b0cfe167211028883cb90386ad4d8a,Сэтгэл судлал,"Гадаад хэл, орон судлал (Япон)",Улс төр судлал,Гадаад хэлний орчуулга (Япон),f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
fe9a1b8c7ea459b2208afa43383e329b,Эдийн засаг,Гадаад хэлний орчуулга (Солонгос),Гадаад хэлний орчуулга (Герман),Улс төр судлал,e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
c3c285dad7ff5a9bfc76664c33cbae8c,Сэтгэл судлал,Сэтгүүл зүй,Утга зохиол судлал,Философи,1ab4049c658bf12997a2f40fac6a8982,Утга зохиол судлал
abb2cc3eb8c261a3bbc831dd5098e1ea,Сэтгэл судлал,Гадаад хэлний орчуулга (Англи),"Гадаад хэл, орон судлал (Америк)","Гадаад хэл, орон судлал (Их Британи)",f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
6a3c45378cc04ad3b557b0d43401eb6f,Байгаль орчныг зайнаас тандан судлал,Биологийн нөөцийн менежмент,Философи,Гадаад хэлний орчуулга (Орос),334ded6be7763db644b7dab0912e3483,Биологийн нөөцийн менежмент
4d03a432fa0394bc906a88875d2a1b86,Философи,Сэтгэл судлал,Аялал жуулчлал,Сэтгүүл зүй,d1c84167360487b08f6ce415b594a438,Философи
b66b9545b4f660a9860e3de6303d68f0,Сэтгэл судлал,Аялал жуулчлал,Сэтгүүл зүй,Археологи,e225e30193be5ab813542b925408ef01,Аялал жуулчлал
4532f88ec3eb57ffdbb982381daeb4b5,Сэтгэл судлал,Аялал жуулчлал,Сэтгүүл зүй,Гадаад хэлний орчуулга (Англи),e225e30193be5ab813542b925408ef01,Аялал жуулчлал
706aaaf926c28e7f9ac48e8a8b0d1af1,"Багш, гадаад хэлний боловсрол (Англи)",Гадаад хэлний орчуулга (Англи),Сэтгэл судлал,Аялал жуулчлал,433d0c3143c34a3cd95a5f75e9453098,"Багш, гадаад хэлний боловсрол (Англи)"
b341a58728ac4dd514c1bee22cfb6b63,Нийгмийн ажил,Биологийн нөөцийн менежмент,Философи,Сэтгэл судлал,d1c84167360487b08f6ce415b594a438,Философи
0454f9b12b8e242f2f39f30c68608182,Сэтгэл судлал,Сэтгүүл зүй,Нийгмийн ажил,"Гадаад хэл, орон судлал (Хятад)",f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
fc33f0bba1917b676d5e5eac5e47cd73,"Багш, гадаад хэлний боловсрол (Англи)","Гадаад хэл, орон судлал (Америк)","Хэл, уран зохиол (Монгол хэл)",Хэл шинжлэл (Монгол хэл),9288ad2143ea15eed1cff3212190e1dc,"Хэл, уран зохиол (Монгол хэл)"
34c399700ea1c878f9bad52ee06f116c,Аялал жуулчлал,"Гадаад хэл, орон судлал (Америк)",Экологи,Улс төр судлал,e225e30193be5ab813542b925408ef01,Аялал жуулчлал
f10e788215032c13fc9e764949072617,Сэтгэл судлал,Хот ба бүс нутгийн төлөвлөлт,"Газар зохион байгуулалт (төлөвлөлт, кадастр)","Багш, гадаад хэлний боловсрол (Англи)",433d0c3143c34a3cd95a5f75e9453098,"Багш, гадаад хэлний боловсрол (Англи)"
e75211d41f87f192e846af63a2b115b0,Гадаад хэлний орчуулга (Англи),"Гадаад хэл, орон судлал (Америк)","Багш, гадаад хэлний боловсрол (Англи)",Социологи,7142e350462c2df4058ba4895702edb5,Гадаад хэлний орчуулга (Англи)
077cdc2f0e1738cd2165aa683147431d,"Гадаад хэл, орон судлал (Америк)",Гадаад хэлний орчуулга (Англи),"Гадаад хэл, орон судлал (Их Британи)",Гадаад хэлний орчуулга (Солонгос),6f1b5ccc22ec3298fe0a11530c3c9690,"Гадаад хэл, орон судлал (Америк)"
5bbf64537a5416e8c4d1533a6bdaf597,Археологи,Урлаг судлал,Улс төр судлал,Философи,d1c84167360487b08f6ce415b594a438,Философи
6a6da89f6a31b99adbfd3201c3de3dc8,"Гадаад хэл, орон судлал (Солонгос)",Гадаад хэлний орчуулга (Англи),"Гадаад хэл, орон судлал (Америк)",Сэтгэл судлал,7142e350462c2df4058ba4895702edb5,Гадаад хэлний орчуулга (Англи)
4cd772de77b4e263b555e285ddb2af1d,"Багш, гадаад хэлний боловсрол (Англи)",Гадаад хэлний орчуулга (Англи),Сэтгэл судлал,"Гадаад хэл, орон судлал (Америк)",433d0c3143c34a3cd95a5f75e9453098,"Багш, гадаад хэлний боловсрол (Англи)"
69c7a31dba6fba141f6ebd112b6201f8,Гадаад хэлний орчуулга (Орос),Биохими,Хими,Гадаад хэлний орчуулга (Англи),e652e9904d28d29265de138c53a73b42,Хими
20884143882b4b2dc25df22e93bd252d,Гадаад хэлний орчуулга (Хятад),"Гадаад хэл, орон судлал (Хятад)",Улс төр судлал,Сэтгэл судлал,e5896f2500ce5055b7856c53daca22fb,Гадаад хэлний орчуулга (Хятад)
8b4239ab8d56a88a765e2acde0870445,"Гадаад хэл, орон судлал (Япон)",Гадаад хэлний орчуулга (Япон),"Гадаад хэл, орон судлал (Турк)","Гадаад хэл, орон судлал (Америк)",bc4e5e14592fee0d5982cfc8ece31646,"Гадаад хэл, орон судлал (Япон)"
70bff2d0620e904c19a78636adeaaa02,Улс төр судлал,Аялал жуулчлал,Гадаад хэлний орчуулга (Англи),Математик,e225e30193be5ab813542b925408ef01,Аялал жуулчлал
c395b989fdf9f4936645cf49936002f0,Гадаад хэлний орчуулга (Солонгос),Сэтгэл судлал,Нийгмийн ажил,Философи,d1c84167360487b08f6ce415b594a438,Философи
ce11075585c121ce3a8cd192941d531d,Нийгмийн ажил,"Багш, монгол хэл уран зохиолын боловсрол","Багш, гадаад хэлний боловсрол (Англи)",Утга зохиол судлал,71ef3f1844d4e8f272c6010667ef7263,Нийгмийн ажил
b7c56e217785a6c73b597f3832e2c1f6,"Гадаад хэл, орон судлал (Америк)","Гадаад хэл, орон судлал (Их Британи)",Улс төр судлал,Сэтгүүл зүй,6f1b5ccc22ec3298fe0a11530c3c9690,"Гадаад хэл, орон судлал (Америк)"
793db6232f386922f11b4f154569b58a,"Гадаад хэл, орон судлал (Америк)","Гадаад хэл, орон судлал (Их Британи)","Багш, гадаад хэлний боловсрол (Англи)",Гадаад хэлний орчуулга (Англи),7142e350462c2df4058ba4895702edb5,Гадаад хэлний орчуулга (Англи)
a0bb139bf9ae874509cc858f80c33bc6,"Багш, нийгмийн ухааны боловсрол (Түүх)",Сэтгүүл зүй,"Гадаад хэл, орон судлал (Япон)",Сэтгэл судлал,bc4e5e14592fee0d5982cfc8ece31646,"Гадаад хэл, орон судлал (Япон)"
d26b58a4c5b74257e92edfaeb9fd3d67,Сэтгэл судлал,Улс төр судлал,Сэтгүүл зүй,Нийгмийн ажил,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
d85bb2e484f0af2d2b7dd2dce90d9b38,Сэтгүүл зүй,Сэтгэл судлал,Нийгмийн ажил,Гадаад хэлний орчуулга (Хятад),5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
c0de9c8ffc8247b991a4e088f7b71286,Сэтгэл судлал,Социологи,Улс төр судлал,Философи,f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
0be47edf97767dd7f8f6b2ef9556319e,"Багш, монгол хэл уран зохиолын боловсрол",Хэл шинжлэл (Монгол хэл),"Хэл, уран зохиол (Монгол хэл)",Сэтгэл судлал,e50679c3f4caed5a81cbd7701df68b95,"Багш, монгол хэл уран зохиолын боловсрол"
5cfceac0ca672533648810092a08d4e5,Гадаад хэлний орчуулга (Англи),Гадаад хэлний орчуулга (Хятад),Сэтгүүл зүй,Гадаад хэлний орчуулга (Япон),7142e350462c2df4058ba4895702edb5,Гадаад хэлний орчуулга (Англи)
a6878d63f0d6e25a90390521bd930510,"Багш, монгол хэл уран зохиолын боловсрол","Багш, нийгмийн ухааны боловсрол (Түүх)",Сэтгэл судлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",e50679c3f4caed5a81cbd7701df68b95,"Багш, монгол хэл уран зохиолын боловсрол"
4425c372bb9085c8f40ffade17bb9391,Аялал жуулчлал,Сэтгэл судлал,Хот ба бүс нутгийн төлөвлөлт,Нийгмийн ажил,71ef3f1844d4e8f272c6010667ef7263,Нийгмийн ажил
f42d1040617b296bd2894614b7f903bf,Сэтгүүл зүй,Сэтгэл судлал,Нийгмийн ажил,Улс төр судлал,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
4824a8a40c64729dfe13f68db8ddcad8,Утга зохиол судлал,Сэтгүүл зүй,"Гадаад хэл, орон судлал (Япон)",Гадаад хэлний орчуулга (Англи),1ab4049c658bf12997a2f40fac6a8982,Утга зохиол судлал
ff3744ddf610433e59069777ba63b2ae,"Гадаад хэл, орон судлал (Америк)",Гадаад хэлний орчуулга (Англи),"Багш, гадаад хэлний боловсрол (Англи)","Гадаад хэл, орон судлал (Их Британи)",6f1b5ccc22ec3298fe0a11530c3c9690,"Гадаад хэл, орон судлал (Америк)"
6afe1c1735656edaf1be4f1da3c44541,Биотехнологи,Хот ба бүс нутгийн төлөвлөлт,Экологи,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",6755de4bc8eb7fa8ff10537e7cb64098,Биотехнологи
d4f12c265bc89273d9283c267378dbe2,"Багш, гадаад хэлний боловсрол (Англи)",Сэтгэл судлал,Нийгмийн ажил,Сэтгүүл зүй,433d0c3143c34a3cd95a5f75e9453098,"Багш, гадаад хэлний боловсрол (Англи)"
1dc78f14fa8455ca362cb4bc4b1b78f3,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",Аялал жуулчлал,Байгаль орчныг зайнаас тандан судлал,Хот ба бүс нутгийн төлөвлөлт,8d350b8f9f3c56f2bf7fd562eac48d2a,"Газар зохион байгуулалт (төлөвлөлт, кадастр)"
7d0d79109db8e51ee3f8bce0ec422fc1,Аялал жуулчлал,Хот ба бүс нутгийн төлөвлөлт,Гадаад хэлний орчуулга (Япон),Улс төр судлал,e225e30193be5ab813542b925408ef01,Аялал жуулчлал
5970f0ab2bc61d22411fc630e1064cfd,Сэтгэл судлал,"Багш, гадаад хэлний боловсрол (Орос)",Гадаад хэлний орчуулга (Орос),Сэтгүүл зүй,d189489acf2c1dff327a931d7174f222,"Багш, гадаад хэлний боловсрол (Орос)"
ba7334191ae11293175829b48d2a5335,Сэтгэл судлал,Сэтгүүл зүй,Улс төр судлал,"Багш, гадаад хэлний боловсрол (Англи)",433d0c3143c34a3cd95a5f75e9453098,"Багш, гадаад хэлний боловсрол (Англи)"
756cd7b5bd8e14b3b834f3c9bd46ceca,Гадаад хэлний орчуулга (Англи),"Багш, гадаад хэлний боловсрол (Англи)",Сэтгэл судлал,Сэтгүүл зүй,433d0c3143c34a3cd95a5f75e9453098,"Багш, гадаад хэлний боловсрол (Англи)"
37678559d7426f27be5a601aa76fa8b1,Геофизик,"Гадаад хэл, орон судлал (Солонгос)",Физик,Гадаад хэлний орчуулга (Герман),237d08e0ad61fde7c95f7a12d63001b3,Геофизик
